id_venda;id_cliente;id_produto;quantidade;preco_total;data_venda;canal_venda;status_venda
3f24b9f5-8240-4f89-ba98-916cbf505460;8ecb0577-1f75-4908-a485-8cae7c33f02b;prod_41;3;749.97;14/03/2025;site;concluída
8c1a7013-fca6-4b7f-8999-f9bfe2ecadc4;33437f9b-b2f7-45a6-ae79-a1e1329c2127;prod_47;4;799.96;24/02/2025;site;concluída
632910c7-92cb-4539-b8d9-48a054d9f5cb;1e25a414-3a67-46e1-91ef-5960e28da782;prod_11;4;359.96;27/03/2025;site;concluída
d6fa084a-4c58-4c9e-aac0-7858177e00c1;4bd79627-d55d-4652-bd87-c667ffa10c58;prod_12;4;482.0;08/02/2025;marketplace;concluída
64f9dfd9-a57f-4104-8c1f-52cdd6464aab;1eb58f57-5e68-4de4-bbf9-26fd621a5e0d;prod_32;5;99.95;30/01/2025;marketplace;concluída
b94d645c-d737-4174-b517-efb6160b4836;151ef811-0a81-4af8-a811-7d0a3660d3b1;prod_49;1;59.99;02/02/2025;marketplace;em processamento
e314d648-5459-458c-8b03-fb80c353c679;c7521f4f-4c41-49d8-aeee-ff8d950830f0;prod_49;4;239.96;26/02/2025;marketplace;concluída
b6d2de7e-adce-4197-b1ec-52b849dff7d3;9c421a65-1ab5-403a-86e5-1649b7c7e102;prod_25;5;199.95;27/04/2025;site;concluída
6da61642-c1e4-4fe4-8ea0-9a895fbddfbf;1eb0e7ff-ec41-4d07-95d0-e327aa12e866;prod_19;4;320.0;11/01/2025;site;pendente
cd8086b9-0e8d-499f-b5b3-1a9b526fb9cd;03917c8f-bc96-48b3-a29e-87755aa6a76b;prod_20;3;299.97;22/02/2025;marketplace;concluída
001e31d9-420a-4b5e-94ba-8b8834cbaef9;970f37c0-4d62-4c27-9fa9-9a4f41567009;prod_27;4;240.0;10/04/2025;marketplace;cancelada
6f08f3e0-089b-4e77-be56-d6540da65f22;3f5f31a9-83ed-480e-857d-5cf346de05bc;prod_34;1;25.5;16/02/2025;marketplace;concluída
1d89eb46-2257-42ca-994e-dcd86108dd67;0bf27905-e7a7-4b2f-a7dc-b5d9b16033cf;prod_11;5;449.95;05/01/2025;marketplace;devolvida
0f0b75c5-3330-4953-8a1a-9b206b4c4a9b;953aa771-2d35-4ad5-8053-e857254ebcc9;prod_1;4;799.96;05/04/2025;marketplace;concluída
b24e2f61-e261-4255-ab83-a4c788ea5e9f;634ea78c-9940-4478-9f1c-0a110c1ce332;prod_45;3;269.97;04/03/2025;site;concluída
beb2c500-0deb-497a-80f9-3b3d64f807ce;cc52e294-82fb-43db-809f-2f62db726f9e;prod_47;2;399.98;04/04/2025;site;concluída
659346ab-f934-492e-8554-fc05ebe81e0a;7e952858-74d7-4d23-98d9-8056a2091fe3;prod_10;1;650.0;16/03/2025;site;concluída
964e0aa7-e3da-4241-b80a-1b77a6f78dd0;15a41e08-8139-4299-8ff2-75850f3c83a3;prod_25;2;79.98;05/03/2025;marketplace;concluída
c9384a1e-a3dc-4d78-b60c-b4e28a7ceeec;f3cbf7ba-bd74-4875-b571-e03048bff795;prod_32;3;59.97;4-abc-2020;site;concluída
373acc40-dd80-4023-a0ed-568626c30173;feaa5457-2a6e-41b4-91ba-750a5fcc99c3;prod_32;1;19.99;11/02/2025;marketplace;concluída
92867516-3ff8-43ff-8983-79e1b990edae;9280ce2c-7030-40dc-8996-d51c04148c13;prod_42;3;299.97;02/05/2025;site;cancelada
d422d0a9-1b2b-447f-9b96-a85e5210ef67;79552c9b-59fc-4a95-a148-195c2a18eed4;prod_21;4;119.96;10/04/2025;site;concluída
57059bbd-3c79-4e0f-9eb7-40d5df481d96;306244b7-e554-496b-b63e-be2a20af7f09;prod_22;2;51.98;15/04/2025;marketplace;concluída
09d5ca47-9e73-442d-a1d0-f45d46fffcc8;640b2a34-bbfa-4103-abf1-7a69ef40b573;prod_24;2;100.0;25/03/2025;site;concluída
8692ad29-eed8-41b1-bb70-715a02fc7e32;1f8bb9bf-1a89-4543-882b-28d6c3824971;prod_13;5;329.95;02/02/2025;site;concluída
4fe4190b-701d-42cf-b6b3-b71d96666cbd;e78a76c5-8673-4894-bb67-293148ee7411;prod_36;3;135.0;24/04/2025;site;concluída
797d005d-7a13-4db9-b05b-bb62f902ba38;9e65ce44-3401-4414-8853-824e36ca514e;prod_33;4;139.96;24/03/2025;marketplace;pendente
f9628f26-d043-437e-966a-8e13bae0e1a5;56da8dc9-a96c-49fa-8a7e-155e1e200357;prod_36;2;90.0;05/02/2025;marketplace;cancelada
3d16cfab-3133-44da-b8b9-baacd3636734;203be648-1642-46d0-9892-d920659c5761;prod_3;2;1799.98;26/02/2025;site;concluída
8790b0d4-ee1f-42c2-91db-ba9e0b7bca32;8f8ff217-fb05-40f3-9821-b0cc352af0ef;prod_47;2;399.98;08/02/2025;site;devolvida
0b01d2be-cb80-41f0-8016-c28178a0137b;db2c8e00-8582-4311-9765-d99cc05e5ac3;prod_1;5;999.95;11/04/2025;site;concluída
274d1d67-15c4-4352-a9a1-ec61820ef3e6;570a6dec-f472-4b39-858b-d996336ff4d7;prod_50;2;240.0;03/01/2025;marketplace;devolvida
33a146ea-6264-43fe-9f3a-ba78217d4544;a0eb13f0-1bf8-4a25-ae73-304429704573;prod_1;5;999.95;18/04/2025;marketplace;concluída
97a64737-ee7c-437c-b3f5-c0807d51ead4;67827d3c-e372-4559-9408-2945214de46b;prod_10;2;1300.0;09/03/2025;marketplace;concluída
a64c6987-6b7c-4b30-aff2-ba032906bdd3;7c634f59-6b29-4853-be3a-5413b6f0f435;prod_33;5;174.95;25/03/2025;marketplace;concluída
e7bb86cd-37ce-493a-81a4-594c01d517de;f3cbf7ba-bd74-4875-b571-e03048bff795;prod_23;2;45.0;14/03/2025;marketplace;concluída
72c92545-c5d5-4fec-9bb3-5e0225413652;0216bc8d-97a9-4a8b-9b93-66e4a79a4f7f;prod_13;1;65.99;17/02/2025;marketplace;em processamento
ed6006cf-1eda-43d9-9e61-e529e47c6ba4;4900f474-4c34-4e4b-b530-4c5bc5da9b8c;prod_29;1;30.0;25/01/2025;marketplace;concluída
0e7d008e-5e1c-402a-935d-28b5103a98d2;89d86a3e-85be-4cb4-8f2e-eae36f0d5605;prod_37;5;200.0;01/03/2025;marketplace;devolvida
2114e73a-de47-4114-8a08-13752a39cc12;c6d9f078-1353-475c-9ea1-7f9e6eadd47b;prod_2;2;699.98;17/02/2025;site;concluída
e4ac5e99-c485-4f0c-8d0c-b0507ca6655c;667fe2ed-a1dd-4cfa-801e-0393eae5295d;prod_37;3;120.0;16/03/2025;site;concluída
406435ca-615e-4205-a929-d316b4f289b4;f2272de1-fa1a-456f-a53d-ba098d7dc5a4;prod_43;5;649.95;25/04/2025;marketplace;concluída
c400b06d-7537-4b3a-97f0-4002fabdb69a;a9c53b2d-413b-49ab-a0cf-f3a47731ebaa;prod_46;1;179.99;16/03/2025;marketplace;em processamento
3e57967e-ad6f-4f5e-8dca-c14948081e23;21fc91f8-5220-4da1-8825-92ecb28f4b7e;prod_25;2;79.98;22/01/2025;site;concluída
375c2672-0730-41d3-93a0-88dea7ee80e3;d9400023-029a-41d9-be43-0ab54f1f2c3d;prod_31;2;79.98;30/03/2025;site;concluída
7f6be929-5105-435f-9a2c-8c7d350519d8;47f18078-18df-468e-94d9-833ef5d5992b;prod_24;2;100.0;31-def-2004;site;cancelada
9e45f708-a380-4c81-a1bc-7cadd181a1bf;fc2e22ff-c88f-4e25-bddc-1f7a8cc320f0;prod_10;1;650.0;14-abc-2008;site;concluída
fb90e657-093c-4363-b788-ac51424db3fe;f043a763-e437-4a53-b0b2-ad070a52f7cf;prod_29;1;30.0;14/04/2025;marketplace;concluída
428176c8-eff1-4ab8-ae3e-33b1360c36bd;e860e50e-fca4-417a-8b45-e0c4823caf27;prod_9;3;2698.5;29-def-2016;site;concluída
a272d8b2-dad2-4580-877d-06f12e44e06f;b8e8d205-64ed-422b-a43b-ede5d89904a6;prod_14;4;319.96;5-def-2013;marketplace;concluída
6b2a3b7b-66f8-4061-a0e3-138bbca3376e;151ef811-0a81-4af8-a811-7d0a3660d3b1;prod_26;3;135.0;29/04/2025;site;concluída
9d2ef90b-d10d-4f07-b75c-0fe06af60e14;7b08152d-55c0-4e7d-8f28-ad187474039e;prod_3;5;4499.95;21/01/2025;marketplace;concluída
7a69ebdd-11f2-45a5-8196-092b57a6edd6;b7a6e30b-0307-47e6-8ea4-bd3591970784;prod_1;2;399.98;29/01/2025;site;concluída
6c2685ea-51c7-4b2c-bd09-e2c1a42fa563;a3a1d3ea-0442-485b-878c-f8f87a10d35c;prod_41;4;999.96;14/02/2025;marketplace;concluída
8b904c4e-7b1e-4cba-b78a-2e7330a67114;1e6203dc-e43d-4995-8c43-c5c59592881a;prod_28;4;220.0;09/03/2025;marketplace;pendente
ad1b64f6-5155-4152-88ad-d736163fa869;6fbdd3a8-56ce-4431-b2c3-46bf9d1ebaf1;prod_29;1;30.0;05/05/2025;marketplace;concluída
1ac325e4-24a3-4335-be88-741884f26f59;83258284-42fa-4f38-9949-7cdd01f40c12;prod_43;1;129.99;18/02/2025;site;concluída
6a7d128e-bd6e-4dbc-bb94-2816bcd0628f;6d22019d-c3df-4971-8b00-6251a42c8d7a;prod_3;3;2699.97;11/04/2025;marketplace;concluída
df529c60-b460-4115-8673-71646156cde2;c44b5ee7-c7df-4b68-b2bd-fac700172d78;prod_24;2;100.0;04/05/2025;site;cancelada
93f0f16e-6f4a-40f8-a409-d4999c70c53b;ff20baa5-e57a-4123-89d6-e3a0e9e62e8c;prod_14;3;239.97;27/02/2025;site;concluída
a892c723-ca51-474e-b720-be2f31699b08;60d6165a-79b5-4c29-bac9-e598090f9c56;prod_8;4;2800.0;25-def-2000;site;concluída
f83ed8cd-82c4-43be-b679-2118c5402cea;c44b5ee7-c7df-4b68-b2bd-fac700172d78;prod_24;2;100.0;16/04/2025;marketplace;concluída
ffdc8293-e3a1-49bd-a40c-0d9f1b3cbbf2;8100cdf4-4af6-480f-810e-f89a3f7c4f1a;prod_3;5;4499.95;28/04/2025;marketplace;concluída
6831c7f8-da13-4800-9d2f-a84e9ace0b03;3c111350-b9df-4ba6-8e95-84b8b8bcedcb;prod_31;4;159.96;22/03/2025;marketplace;concluída
d5783afb-ccb7-41fa-87fa-379f28e20f77;cc6122f1-28ee-4f90-9c34-3a78b45cf1fa;prod_12;4;482.0;11/02/2025;marketplace;concluída
ed29897e-4738-4985-acb9-cec19c5f38a3;364794b9-f671-4bf5-a4df-5751071c0804;prod_7;3;1497.0;14/04/2025;marketplace;concluída
82c5a60c-efdc-4184-91dc-e3e67fc073b6;8fbc74f7-afe9-4a13-889b-0fa05412c11d;prod_7;1;499.0;24/03/2025;site;pendente
50072893-857e-4c01-870d-c556d30b163b;2bba6aef-41d9-4cb3-beba-70c60fdad3ba;prod_37;4;160.0;22/04/2025;marketplace;concluída
9eb2d0d4-546f-45f1-a169-687115631a12;f6430c4d-eade-4353-8c87-460f48073bef;prod_26;5;225.0;15/04/2025;site;cancelada
945bc157-788b-4294-8843-f0fb9c0e4d84;fc2e22ff-c88f-4e25-bddc-1f7a8cc320f0;prod_25;1;39.99;24/02/2025;site;concluída
8a98fd3b-a0c8-4056-b981-07558884a3c5;0d5a22a1-17f1-4000-ae35-2151bd1503f1;prod_28;3;165.0;07/01/2025;marketplace;pendente
0ca23df5-18b4-43e7-b648-35945bfe3432;384ceb1d-39ed-49bf-a6e2-75cd5ddbeae0;prod_16;2;500.0;25/03/2025;marketplace;cancelada
753e17d0-7131-4816-809e-ffdd049d92ef;1a7b67f1-8696-4181-b9ca-8335a3075e9b;prod_46;3;539.97;02/04/2025;marketplace;concluída
7e6cc34a-b15e-42ac-853d-171d87dd3580;fadc0f75-e65f-461a-9963-0b36f32c7ade;prod_6;1;250.0;06/05/2025;site;concluída
2472b1a7-1a1f-4b91-bb46-8c4a390f5a28;ff730788-8578-4eba-a6df-490038402751;prod_14;5;399.95;04/04/2025;site;concluída
937482e8-a6c7-4910-8f06-07d3c8177d8e;db2c8e00-8582-4311-9765-d99cc05e5ac3;prod_26;3;135.0;11/04/2025;marketplace;concluída
4a1bac77-213a-46bb-b647-b4ad081c12a6;450a97f4-8f7b-402e-ab44-612103f35942;prod_32;2;39.98;07/05/2025;site;concluída
74d88d86-33eb-42e9-9de5-5d1dde76c987;dc39ef16-4ebc-4fcb-b397-50b777fde2ab;prod_45;1;89.99;28/04/2025;site;devolvida
99496380-87cc-4304-9366-fa450ad2ccf5;cbab3a3b-69be-4b8f-8d9c-61e8be264162;prod_42;1;99.99;15/01/2025;site;concluída
32dacd50-8e14-40ff-90d9-b60c3fb2a029;e014a7e3-dd66-429b-af46-be7a9b39adc7;prod_32;3;59.97;27/02/2025;site;concluída
09ebf999-4d4b-414e-bf30-13386702bca9;8d2d8364-7dcf-491b-acb9-ddbbb9b37587;prod_27;5;300.0;30/01/2025;site;concluída
9c08b937-e54c-42b1-a8e9-08f4b5177789;c00ea7c6-bbb1-464f-9690-53b2ec561e5d;prod_36;4;180.0;29/04/2025;marketplace;concluída
f7e8d7b9-22b4-4e9d-8e1c-72a3c1587aa9;df80c6c5-3a0f-4050-9cf3-265a44406b5f;prod_26;2;90.0;21/04/2025;marketplace;concluída
099b066b-c655-41eb-af31-a156e2003e86;b1c47b90-5883-4b44-aa54-ba95e8a8fece;prod_40;1;49.99;17/03/2025;site;cancelada
7238b981-4341-40b3-b245-5f53c594e182;3bdf6434-06f3-44c7-ba35-8d11362ab5c4;prod_27;3;180.0;01/02/2025;site;concluída
3f3824ca-950f-4640-8561-d7988ef6acb7;38aa1e1f-4e3f-478a-80c1-3c8128c2b2a6;prod_43;5;649.95;18/04/2025;marketplace;concluída
3bffb253-ee4b-4503-b7a7-b1b9dd17840d;7109d781-d25c-4840-a8fa-7fa3bd720fce;prod_40;5;249.95;12/04/2025;site;concluída
a7c07fc9-eb74-4e29-abda-224e57407bcb;7c23c41f-b8a3-44b5-9c19-035b8369cf35;prod_39;3;62.97;21/02/2025;site;concluída
a1512b5d-8bf8-4e66-95b7-88baaf7baea4;ae9c61f4-187d-4296-8069-23e0ecb045c9;prod_16;1;250.0;22/02/2025;site;concluída
e2bd4041-99ec-4bab-9adc-e39307b1e170;061457d1-01a4-4e95-a7c5-5eb3118501bf;prod_3;1;899.99;21/01/2025;marketplace;concluída
220d8364-a658-47cf-830b-c3dcee9d9113;9198f9a8-0fdc-4475-92bc-8581b86fa830;prod_24;4;200.0;11/02/2025;marketplace;concluída
a1cf3628-e632-4851-8236-80f7a292eb11;24e9952a-6980-4579-a9dd-cad92eee5fd6;prod_1;1;199.99;16/01/2025;site;cancelada
3f393fa2-e676-44fd-bbba-73f71ca67cb6;83258284-42fa-4f38-9949-7cdd01f40c12;prod_35;4;119.96;15/01/2025;site;cancelada
4f823a14-fa57-4118-9d98-576ca7e47844;2ec3c8c7-000a-4e16-a01e-2cba0a44c411;prod_36;2;90.0;20/02/2025;site;concluída
166bf6d8-1040-42be-9b27-665a89c14f43;ada2ae48-d512-4147-9c9e-a6bedd6e4b61;prod_21;1;29.99;09/04/2025;marketplace;pendente
97821e8a-7600-4e47-b854-31be4d67383b;990ee63b-388b-4fea-bae4-a25651ce547a;prod_3;3;2699.97;14/02/2025;marketplace;erro
f9ceaea9-00f8-4705-a1d6-8057fffe85c8;4c65e5b0-05c8-4350-83c0-9cfc991f4f37;prod_21;1;29.99;23/02/2025;marketplace;concluída
6c49a908-ec39-4985-bcb5-8ccd8136cfdd;facb8126-eaba-4608-945f-b198a90b848b;prod_8;2;1400.0;02/01/2025;site;concluída
3f7caeb1-c675-477b-b979-499c16a2dda5;2571e419-f5c5-4082-a45a-6a141d8e164b;prod_8;5;3500.0;04/05/2025;site;concluída
c497734f-556d-4fe7-85c7-bf8c690604dc;38b4196b-bd63-40f1-b83a-9dd2d40996d5;prod_4;2;999.98;23/03/2025;marketplace;cancelada
76d0dc31-9177-4cc0-9a80-f1fce90677e6;551f4d91-3803-4020-99fd-b5fe77b03dac;prod_11;4;359.96;03/05/2025;marketplace;concluída
62bc8137-55f5-4d00-b404-5c9f64f75ebd;87ac70d6-cf01-4d26-bee8-53f37c86fe73;prod_11;1;89.99;06/02/2025;marketplace;concluída
aae33f28-576c-45cd-82ae-0027f98abb9a;9cc7b3e3-2d27-42a6-9e97-01a9d2ac9056;prod_48;4;1599.96;21/03/2025;site;concluída
3b51530d-2739-4347-93ad-1778db80939e;d11ec96a-0364-4e5a-b154-95379e1982c6;prod_13;3;197.97;06/03/2025;marketplace;concluída
4e93c70a-e9b1-4317-b019-36f353d323a5;812f034a-fb6c-4ec2-b816-40d7a9cd59d5;prod_43;5;649.95;27/04/2025;site;concluída
3e69487c-e619-46a7-9ea6-dbc92c63dbbe;ca6814a8-f5c0-4879-a82a-334cb7493fd3;prod_1;1;199.99;18/02/2025;site;concluída
ca22eacb-663b-4864-a89a-4c72e0471747;d098c9fa-5589-469f-81b6-b774ecface13;prod_42;4;399.96;01/05/2025;marketplace;concluída
d623d375-f3d0-4f56-b8b9-6ad983f68dec;b90a0211-cff6-481d-b8cc-ddbfb90fc953;prod_45;3;269.97;05/01/2025;marketplace;erro
1de09fa4-9d00-4e9e-958d-e61a89ef0841;7a787c6d-2924-4863-9549-1b19c451f463;prod_18;2;100.0;02/05/2025;marketplace;concluída
a7f23477-5c3a-4902-8033-657bc5ae3362;73afcb3b-9ab6-462b-bb37-1878cf29aace;prod_43;2;259.98;11/02/2025;marketplace;concluída
7073f832-8792-4b0e-b9ed-436a774b6013;120a32a2-b39e-4e0d-a68c-255db24192fa;prod_39;1;20.99;03/03/2025;marketplace;concluída
faf61905-68a6-405f-9c9a-4655fd89a7fe;142841f4-098d-4046-a9fb-ab58458be2d6;prod_6;4;1000.0;03/01/2025;marketplace;concluída
86c3b4d1-04f5-4cf9-aa8c-cc00e84e9f5f;7a893eb8-57b5-4c1e-8edf-225daa660ad0;prod_42;3;299.97;08/02/2025;marketplace;concluída
24e911df-9ea4-4f7e-a6cb-02a03fdc1038;a61172ad-2dd9-4962-b196-be6d76507a15;prod_28;4;220.0;17/03/2025;site;devolvida
ab81305d-ab0b-44bc-b40c-4e179eb1a38f;929529bd-7cb0-4437-9289-f90fea1f96eb;prod_44;1;149.99;07/03/2025;marketplace;concluída
36dd985a-8b07-4018-8bf1-4500e3738628;3e499d78-7374-4fc8-9ba1-853b108e75f6;prod_33;3;104.97;23/03/2025;site;em processamento
580f964b-8df1-419b-8d89-82a9cfa9e502;91246310-f868-44d2-9153-dce411529d17;prod_49;1;59.99;03/05/2025;marketplace;concluída
1a8b8ba5-76b6-41c3-977d-c025fa4e36d1;d901d2a8-f7de-4210-9cf2-db238d4379a2;prod_32;2;39.98;28/02/2025;marketplace;concluída
663922ab-6278-4d05-840b-b3e5e06a8750;6de811ca-eea6-42c4-b163-639cc063b8fe;prod_46;3;539.97;2-ghi-2018;site;concluída
bd15a7df-8b0b-475b-a481-9310bc333b50;58727f3d-e41f-46ce-b3fe-989e94b661d5;prod_42;2;199.98;16/02/2025;marketplace;concluída
bb52b9c7-64ad-4384-b0d4-6e9cb55caae0;9cc7b3e3-2d27-42a6-9e97-01a9d2ac9056;prod_4;5;2499.95;22/01/2025;marketplace;concluída
2f345b8d-1b75-48c1-9288-c9b853819a90;83a46770-8307-4718-8a5f-ca26081ba8c8;prod_5;5;1899.95;29/01/2025;marketplace;concluída
f170f4c0-72ca-48c1-8764-851dcc16e399;3f99ac2b-264f-4014-a874-e08e5027369e;prod_37;2;80.0;06/01/2025;marketplace;devolvida
499e6267-f6ae-490f-aa6d-a4bba7848aa8;7eae4b3f-8b5d-4bc7-ae93-f762a7aee6c8;prod_30;4;320.0;31/01/2025;site;cancelada
5adba0bc-95f5-4c42-b82a-e923b056774f;2f8457a4-1647-44b9-8d05-40a93f1ec5c6;prod_15;5;725.0;03/03/2025;marketplace;erro
cbf526f6-4dd9-4d26-8640-3a3dacb11b85;37457154-98c4-4243-9266-d457aa33ba9d;prod_9;5;4497.5;30/01/2025;site;concluída
03c54a8e-3585-44e2-bee9-e9d3685453bc;8cbb205f-240f-4f1a-a0ce-1ccfaa2db1e2;prod_42;5;499.95;25/01/2025;marketplace;concluída
89c8b265-590f-466d-be12-65f63b1be829;0cb12e88-8e9b-4446-9196-035f024d3da9;prod_3;3;2699.97;29/04/2025;site;concluída
c9d69c61-6896-4566-a35c-7c469cb42da1;f70a4c36-9648-4c3f-a417-047af4ecb97c;prod_41;3;749.97;11/04/2025;site;cancelada
9b07bdd3-7611-4782-aa8a-f8becd569aef;9cc7b3e3-2d27-42a6-9e97-01a9d2ac9056;prod_31;3;119.97;15/04/2025;site;concluída
417303ae-18d4-43cd-9030-509ead22779f;06f9c205-b346-467f-9b0d-bc80b2a7688a;prod_39;3;62.97;21/02/2025;site;concluída
9ab50330-7646-4e2e-b88e-016521f2b7da;eeb24ee5-c25e-46c5-9184-91c3ce05e792;prod_41;4;999.96;01/03/2025;site;concluída
aeffe329-4b70-498f-aed8-c1c13ea2bdd2;0b9944df-4163-4750-a698-7c27190d6e57;prod_14;1;79.99;22/02/2025;marketplace;concluída
70f4919a-61b1-4c5e-8dfc-c36b3d964ad8;87b4316e-4740-474a-bb41-deb49b063b5b;prod_18;3;150.0;16/01/2025;marketplace;concluída
7648b257-bf9c-472c-9739-bfefde95b394;f973fa02-51ab-4c34-99e6-91b804eeb78a;prod_23;4;90.0;12/03/2025;marketplace;cancelada
9d2b9413-38c8-4900-8a5d-69243718ef35;b8cdd3fa-33fa-4c01-9484-b7b63a4a162b;prod_5;4;1519.96;27/02/2025;marketplace;concluída
ada5ce1d-3d56-4efd-afb2-0ad1df4d0257;68372a5e-5eb3-496f-bb41-624434270f3a;prod_47;1;199.99;19/02/2025;site;concluída
53352122-c6f5-460c-a89e-8825655a8f88;cc269489-9376-4a2c-a65f-8bceea11dcac;prod_25;2;79.98;19/04/2025;site;cancelada
a676deec-c166-4c68-a38f-8ed23a3ea8d5;bd88ab02-5078-4f54-b9a7-23f22ac0ead5;prod_31;2;79.98;13/02/2025;marketplace;concluída
7404438a-4c51-42f7-a4c4-d1d8f90f6f5b;e09cc209-e197-4ddf-9cbb-bc361be5aa4e;prod_39;3;62.97;08/03/2025;site;cancelada
281bc2d2-3d16-4214-b762-c1cc9efaab2e;67f93181-2b59-4e66-95f2-0430bb320320;prod_20;2;199.98;18/01/2025;site;concluída
93ad5d4a-684a-4001-ac4d-bfd3b71e3de6;cc9ba1e1-7890-4d70-b842-07a65723e55c;prod_20;1;99.99;29/04/2025;marketplace;concluída
82795d83-11a0-468d-be13-8addd0edfcae;71d1958e-a4ca-45c1-8917-197f54457d8d;prod_47;1;199.99;26/03/2025;marketplace;concluída
5794d3cd-8c4b-4efd-a0b4-42a9a49877c5;96d120cf-db98-4bc1-83cd-a81ffe38a42a;prod_44;3;449.97;13/02/2025;marketplace;concluída
3f76222c-8f13-4ddf-88a1-4d71f0fb6236;552faf11-52f8-4d53-9ce3-2bb9dea522dd;prod_11;3;269.97;08/02/2025;site;pendente
8b152192-c45b-4000-9e0e-6123a2d932c2;95050847-8ca0-4801-9bc0-ff16da2e55ee;prod_41;5;1249.95;28/03/2025;marketplace;concluída
eab0b5ee-2d6a-4f67-8698-e83abf5a9382;7e216270-a110-42fd-8410-349479232416;prod_30;1;80.0;14/04/2025;marketplace;concluída
9989ae75-2afa-4991-adc5-de8f36a87652;54cc7a9b-1123-4afc-b213-2763092bb57b;prod_2;3;1049.97;02/05/2025;site;concluída
82d47973-b6d2-489f-b4ea-7be56f49b0d6;25c3e82c-fea1-4431-b920-c24d951e31af;prod_15;4;580.0;04/03/2025;site;concluída
7090f3fa-3b27-4396-b8e8-2fdec09fc32d;ef2bcf25-a48b-43a8-9fec-bf42e89f329b;prod_27;1;60.0;27/04/2025;site;concluída
df5e9e0b-e2f9-47fe-b1ea-9684623a1e94;7ceb01c6-5e96-429c-993d-5ea003b2be93;prod_3;5;4499.95;26/01/2025;site;concluída
1c63ce09-1c23-4ef7-bbfd-137bb0650dfe;c5d63988-0abc-4c9c-8a44-9a73229387ce;prod_8;4;2800.0;15-abc-2022;site;concluída
bc6251a7-02d5-4da5-a110-ffffb091b5cc;b90a0211-cff6-481d-b8cc-ddbfb90fc953;prod_14;3;239.97;13-def-2019;site;concluída
63876c4c-3708-4763-bb93-947ac566905b;01ed8777-58ce-405f-aff9-4bdc58758670;prod_19;3;240.0;26/02/2025;marketplace;concluída
7af068fb-d4e0-46df-8f6d-e60e8dcdd307;a1ed58b5-5315-46a5-9dc2-23fe40e89734;prod_50;1;120.0;01/04/2025;site;concluída
91d4f445-6e19-470f-ae73-12bad4dd677c;df1eedb4-b3a0-4e79-b6fd-c2a857310ec4;prod_33;5;174.95;31/03/2025;site;devolvida
40271693-a3a0-4a83-8e85-2b0ff9487c8f;c47827fe-3743-4b2d-a928-a27bc7a56f6a;prod_50;2;240.0;16/02/2025;site;concluída
558e38ab-1135-44a8-81db-1131cd529a13;138f09f4-324a-4d44-b706-d800f6fbf5a2;prod_33;4;139.96;31/01/2025;marketplace;concluída
319e3ea1-7ab0-42ac-9d7a-42f0855ebd4b;4c12a72a-5906-4701-b64e-8d08ac854133;prod_32;1;19.99;7-def-2003;marketplace;concluída
bc02c8ff-7112-40f1-9874-481e1faa8ee6;cce5eaaf-4bc7-4265-887a-63ca0789da66;prod_10;5;3250.0;16/03/2025;site;concluída
7a926120-cfa9-473a-91de-158b4c14c8fd;9721cb12-d611-4241-849b-93d58418d6e9;prod_1;4;799.96;05/02/2025;marketplace;concluída
85635c1a-85d1-427d-896b-e6c46e3e8440;24e9952a-6980-4579-a9dd-cad92eee5fd6;prod_36;4;180.0;29/04/2025;marketplace;concluída
fb2bb60c-be41-4b94-bbc1-73acb4fb78e3;061457d1-01a4-4e95-a7c5-5eb3118501bf;prod_27;1;60.0;7-ghi-2020;site;cancelada
bda20eb7-4dee-457d-86d7-25fc9fbec54d;fb534785-6131-4fb0-ae95-5e4d9de0bb03;prod_46;3;539.97;21/03/2025;site;concluída
5783fc27-bcbe-4802-ba32-c33cbbf99389;87530899-8d75-4bf5-bb12-130d007ad1c4;prod_36;4;180.0;09/02/2025;site;concluída
c45f3ac9-445c-4670-a121-666d4f6570ae;d3d850cc-7250-4a04-af9b-78bfaeae0c64;prod_37;1;40.0;21/01/2025;marketplace;concluída
32ee8d1c-706e-46db-b205-806f1398e23c;a5fd0411-4d1e-4069-9c9f-143896c6d8e4;prod_32;3;59.97;26/03/2025;site;concluída
55f9751e-6b30-49e3-8876-3fc944446d9a;06f9c205-b346-467f-9b0d-bc80b2a7688a;prod_41;3;749.97;10/03/2025;marketplace;concluída
41f27354-76aa-4d3b-a9d1-9732b00dee5a;7c8cb5f9-796b-4e54-a0c7-3b7de07d4c32;prod_4;3;1499.97;14/04/2025;marketplace;concluída
1a166696-d1cb-49b4-b7d3-984827f1d294;0b9944df-4163-4750-a698-7c27190d6e57;prod_10;3;1950.0;22/04/2025;site;cancelada
917745da-e3e7-4b6a-8013-da3e7e89ed84;ef0dbd3e-c081-4661-b813-863b91607df8;prod_16;5;1250.0;12/01/2025;site;concluída
5452cd06-c05c-4cde-9266-05dd165c981e;fe9021b9-ee18-4114-88b7-afe243c85270;prod_16;5;1250.0;18/03/2025;marketplace;concluída
71c63842-9665-4a8e-8c07-27aad2acd36f;4ad360be-5464-4e20-a79e-924cf9f978bf;prod_48;1;399.99;14/04/2025;marketplace;concluída
3cff249c-1418-4b79-b05b-6e19a24e0832;c3f33cdd-2e17-4bab-810b-1d776a7ad628;prod_23;1;22.5;10/03/2025;marketplace;concluída
